#{"t_start": 1727017407.7318594, "env_id": "None"}
r,l,t
-763.419776,200,1763.483277
-683.835584,200,1777.447715
-683.769562,200,1790.616143
-648.033245,200,1803.218655
-651.283076,200,1815.84347
-499.554459,200,1828.491424
-500.149514,200,1841.308405
-634.998552,200,1854.061853
-557.439131,200,1868.311974
-611.476147,200,1881.207703
-370.95238,200,1893.839205
-542.827026,200,1906.573789
-544.664645,200,1919.242479
-540.863712,200,1932.030261
-396.023231,200,1945.82856
-415.089776,200,1959.572431
-538.598281,200,1972.680971
-409.778434,200,1985.324542
-415.852387,200,1997.99903
-388.43401,200,2010.691101
-406.721875,200,2023.372965
-398.975509,200,2037.61067
-406.360611,200,2050.427737
-343.832013,200,2062.987232
-340.894966,200,2075.558971
-336.636449,200,2088.205023
-338.395471,200,2100.792698
-344.796005,200,2114.192101
-343.53316,200,2127.713991
-364.90175,200,2140.537857
-342.675025,200,2153.150358
-341.75339,200,2165.728891
-354.400326,200,2178.372418
-350.632715,200,2190.915117
-349.839622,200,2205.176
-354.863842,200,2218.073329
-355.956372,200,2230.670521
-360.60653,200,2243.305032
-363.211309,200,2255.954159
-345.92266,200,2268.555452
-358.169256,200,2281.634016
-366.857478,200,2295.366249
-350.888022,200,2308.098113
-355.025386,200,2320.59202
-351.319246,200,2333.010905
-352.071047,200,2345.600329
-352.586488,200,2358.143396
-353.348977,200,2371.918529
-348.022055,200,2384.842987
-344.167781,200,2397.579236
-343.613736,200,2410.39539
-348.139581,200,2423.025985
-355.563679,200,2435.634748
-357.645682,200,2448.071104
-339.783097,200,2462.233557
-354.348476,200,2475.128416
-345.724376,200,2487.671027
-337.078535,200,2500.401516
-341.200403,200,2513.072815
-339.977334,200,2525.734861
-341.246203,200,2539.344595
-340.740556,200,2552.910525
-348.522396,200,2566.00915
-340.814319,200,2578.717817
-344.234155,200,2591.315572
-351.265186,200,2604.020645
-350.534497,200,2616.743875
-359.25228,200,2630.900138
-347.780493,200,2643.793515
-346.303749,200,2656.396228
-343.895819,200,2668.994003
-348.325273,200,2681.721593
-340.152669,200,2694.164771
-341.275549,200,2707.160287
-338.318134,200,2720.586544
-342.158895,200,2733.14707
-350.418451,200,2745.572643
-342.084959,200,2757.801832
-337.888697,200,2770.240255
-345.031731,200,2782.5226
-349.206579,200,2796.4368
-343.058093,200,2809.306623
-346.224265,200,2821.847832
-345.483536,200,2834.597014
-340.16796,200,2847.261343
-350.78095,200,2860.135246
-347.314343,200,2872.985613
-347.440916,200,2887.588104
-347.075935,200,2900.694501
-355.15903,200,2913.437275
-358.700345,200,2926.250121
-353.037367,200,2938.960903
-341.89587,200,2951.596682
-351.330151,200,2965.336287
-337.37881,200,2978.816368
-349.534924,200,2991.421109
-343.702267,200,3003.925616
-342.885228,200,3016.403157
-345.720766,200,3028.851155
-342.663339,200,3041.452662
-344.909115,200,3055.759134
-344.037929,200,3068.60508
-347.660966,200,3081.104074
-346.936463,200,3093.613075
-344.605923,200,3106.074555
-343.793955,200,3118.566553
-348.812143,200,3131.86715
-347.192761,200,3145.397208
-353.368318,200,3158.220796
-351.33113,200,3171.357514
-348.843497,200,3184.086263
-354.155674,200,3196.605791
-347.489363,200,3209.298768
-344.306016,200,3223.443437
-339.45153,200,3236.563052
-343.452963,200,3249.100942
-343.679837,200,3261.833485
-342.049637,200,3274.376977
-342.247651,200,3287.061668
-350.755301,200,3299.676812
-333.489759,200,3314.117284
-339.310838,200,3326.864821
-344.082564,200,3339.532381
-351.717552,200,3352.163518
-337.370035,200,3364.687755
-341.154394,200,3377.227431
-336.232459,200,3391.041139
-336.507121,200,3404.025435
-351.86687,200,3416.763951
-345.487049,200,3429.728284
-341.001868,200,3442.611796
-358.054897,200,3455.465409
-335.801318,200,3468.610837
-342.647092,200,3483.523378
-340.807436,200,3496.507879
-341.426527,200,3509.157428
-334.865985,200,3522.24413
-334.648992,200,3535.005133
-339.683498,200,3547.632805
-340.353518,200,3561.209061
-335.761031,200,3574.644106
-331.820278,200,3587.113689
-338.943926,200,3599.582019
-334.290806,200,3612.050856
-329.776328,200,3624.437334
-337.345675,200,3636.910863
-336.849299,200,3650.781067
-334.788353,200,3663.4802
-346.730506,200,3675.973026
-336.936081,200,3688.659512
-335.498625,200,3701.374845
-331.539801,200,3714.041193
-339.030553,200,3726.982365
-338.85224,200,3740.781513
-343.733334,200,3753.219711
-339.644276,200,3765.824007
-336.936682,200,3778.640235
-341.381336,200,3791.299207
-342.199253,200,3803.855008
-332.722396,200,3817.56447
-332.158293,200,3830.589636
-342.801082,200,3843.046884
-340.497519,200,3855.381065
-339.546034,200,3867.787238
-338.824341,200,3880.22626
-342.089967,200,3892.728896
-332.838671,200,3906.78808
-337.94454,200,3919.425174
-334.55816,200,3932.093958
-340.12372,200,3944.622582
-333.266127,200,3957.107997
-340.726064,200,3969.655884
-337.68176,200,3982.837764
-336.335513,200,3996.175539
-339.613159,200,4008.765822
-345.734257,200,4021.359862
-337.980976,200,4033.989466
-333.844005,200,4046.52108
-341.092648,200,4058.995443
-334.861517,200,4073.067354
-332.530431,200,4086.237801
-331.743364,200,4099.102242
-334.553869,200,4111.843751
-333.07416,200,4124.49651
-334.845063,200,4137.101895
-335.518426,200,4150.133981
-339.150032,200,4163.835139
-329.666123,200,4176.563905
-335.945976,200,4189.191394
-333.318872,200,4202.031863
-335.203928,200,4214.937086
-334.792765,200,4228.032508
-336.97319,200,4242.534817
-331.250365,200,4255.874665
-333.070052,200,4268.564623
-337.726598,200,4281.534151
-332.500429,200,4294.270365
-337.950554,200,4307.325898
-333.497583,200,4320.233776
-329.499286,200,4334.815239
-338.416485,200,4347.682555
-332.922794,200,4360.509443
-337.764874,200,4373.320507
-339.967995,200,4386.089382
-335.308473,200,4398.880905
-329.219231,200,4412.617234
-335.150111,200,4426.263133
-335.429329,200,4439.151342
-330.821969,200,4452.147629
-328.766052,200,4465.300255
-334.103822,200,4478.251567
-331.004072,200,4490.976032
-335.561854,200,4505.236919
-334.109348,200,4518.403239
-333.713973,200,4531.287713
-333.466667,200,4544.229679
-332.981152,200,4557.099996
-337.135331,200,4569.938904
-335.31622,200,4583.210369
-334.923745,200,4597.308772
-333.379332,200,4610.139385
-330.133593,200,4622.551171
-335.90966,200,4634.916463
-336.400442,200,4647.141073
-331.470896,200,4659.531943
-334.654453,200,4673.159576
-333.574204,200,4686.085957
-330.918958,200,4698.632626
-330.501235,200,4711.132015
-330.128483,200,4723.955573
-335.853322,200,4736.513808
-334.482564,200,4749.023859
-331.499275,200,4763.098402
-332.972539,200,4775.7106
-335.823512,200,4788.075847
-334.844771,200,4800.518423
-330.19184,200,4812.770991
-334.30917,200,4825.108154
-332.489307,200,4838.605248
-336.230764,200,4852.044282
-334.042694,200,4864.980711
-332.176211,200,4877.926703
-335.161123,200,4890.778651
-389.002346,200,4903.43926
-332.077357,200,4916.091076
-334.904865,200,4930.328774
-336.177396,200,4943.486386
-335.123515,200,4956.545209
-331.384,200,4969.775973
-335.99218,200,4982.794617
-334.777204,200,4995.813229
-331.594069,200,5009.597461
-328.682216,200,5023.531821
-332.616137,200,5036.387202
-333.426352,200,5049.262035
-336.717379,200,5062.187848
-333.806296,200,5075.061793
-329.999225,200,5087.972262
-339.089304,200,5102.560885
-331.206311,200,5115.950461
-337.191499,200,5128.972
-333.65898,200,5141.988742
-327.381524,200,5155.044271
-331.449466,200,5168.14679
-333.121394,200,5181.742837
-337.000285,200,5195.972442
-329.593981,200,5208.875824
-333.242526,200,5221.718661
-335.342253,200,5234.568863
-337.969373,200,5247.337434
-333.018955,200,5259.905524
-333.400151,200,5273.766612
-373.92618,200,5287.134409
-373.002842,200,5299.737149
-375.7426,200,5312.181397
-381.463047,200,5324.577715
-371.802764,200,5336.913798
-375.260594,200,5349.466651
-377.378196,200,5363.55577
-365.479391,200,5376.266936
-372.74772,200,5388.681927
-370.031287,200,5401.14711
-378.732654,200,5413.64168
-376.876349,200,5426.009437
-377.370162,200,5438.93829
-367.33034,200,5452.507265
-379.523031,200,5465.021902
-378.6534,200,5477.375581
-370.322074,200,5489.826421
-373.991962,200,5502.285813
-373.522957,200,5514.834013
-366.756823,200,5528.606278
-369.40914,200,5541.547293
-376.142148,200,5554.107044
-370.800897,200,5566.797837
-367.159856,200,5579.293654
-368.278813,200,5591.715179
-372.237412,200,5604.007621
-367.73606,200,5618.027965
-376.461097,200,5630.599949
-371.280949,200,5643.054466
-371.434441,200,5655.619741
-372.7071,200,5668.093758
-372.063387,200,5680.389816
-371.176465,200,5693.618914
-378.892864,200,5706.706858
-365.19199,200,5719.299604
-366.515462,200,5731.757816
-361.133068,200,5744.353925
-376.399001,200,5756.846477
-376.428121,200,5769.377523
-377.194058,200,5783.579807
-333.110073,200,5796.519556
-334.556848,200,5809.661724
-331.181779,200,5822.907777
-335.671969,200,5836.127284
-329.125085,200,5848.576057
-329.14719,200,5861.897456
-330.925843,200,5875.230425
-331.23152,200,5887.760148
-335.364108,200,5900.29089
-336.179378,200,5912.859622
-334.227441,200,5925.221853
-336.450549,200,5937.488218
-330.811714,200,5951.327055
-327.470875,200,5963.994615
-330.53154,200,5976.413368
-333.300109,200,5988.713073
-333.356738,200,6001.232572
-330.390936,200,6013.693112
-328.457349,200,6026.112692
-334.406571,200,6040.270723
-330.114564,200,6052.938923
-331.138001,200,6065.531726
-329.955779,200,6078.094457
-329.805397,200,6090.543784
-331.385483,200,6103.052509
-336.336682,200,6116.774224
-327.911794,200,6129.850639
-332.501499,200,6142.255859
-331.77725,200,6154.669751
-327.636253,200,6167.525419
-331.227245,200,6180.013759
-335.023199,200,6192.510051
-336.120344,200,6206.588107
-334.943728,200,6219.332658
-328.070838,200,6231.838507
-334.352173,200,6244.247276
-331.930966,200,6256.589338
-331.44709,200,6269.231577
-332.195941,200,6282.655964
-333.28884,200,6296.125802
-327.389557,200,6308.626854
-328.880072,200,6320.963045
-327.172369,200,6333.515706
-328.252356,200,6346.108258
-329.428329,200,6358.673597
-331.932254,200,6372.543935
-328.093732,200,6385.39191
-333.312311,200,6397.826052
-328.265487,200,6410.119356
-325.333857,200,6422.344543
-335.475232,200,6434.672063
-328.386687,200,6447.728909
-331.330319,200,6461.597554
