#{"t_start": 1727000877.0923924, "env_id": "None"}
r,l,t
-1658.972563,200,1658.968842
-1635.963224,200,1670.957724
-1635.924291,200,1683.007154
-1602.623296,200,1695.643023
-1617.696815,200,1708.968659
-1540.831949,200,1721.045376
-1373.639687,200,1733.060363
-1419.392864,200,1745.048805
-1492.659523,200,1757.135387
-1590.499896,200,1769.150826
-1707.693311,200,1782.327513
-1719.477226,200,1794.850047
-1722.929141,200,1807.007739
-1730.448196,200,1819.001817
-1735.233551,200,1830.911498
-1728.688088,200,1842.690845
-1709.769974,200,1854.521071
-1548.752034,200,1868.724458
-1417.384842,200,1881.246491
-1462.357271,200,1893.392998
-1460.024378,200,1905.868326
-1429.552825,200,1918.538352
-1427.124667,200,1930.826983
-1388.685471,200,1943.573929
-1432.980971,200,1956.447283
-1395.990211,200,1968.335307
-1430.260051,200,1980.220068
-1408.089321,200,1992.225743
-1462.976972,200,2004.146903
-1369.326556,200,2016.124747
-1397.123599,200,2029.666166
-1555.235748,200,2042.140739
-1431.597593,200,2054.280461
-1609.927546,200,2066.328855
-1570.381769,200,2078.248383
-1576.471618,200,2090.155707
-1585.993622,200,2102.064812
-1528.740549,200,2115.817958
-1379.747166,200,2127.921474
-2517.576131,200,2139.881437
-1974.582338,200,2151.834955
-2012.251859,200,2163.779488
-1729.358237,200,2175.889648
-1749.836109,200,2188.949817
-1787.93578,200,2201.564648
-1776.611397,200,2213.510212
-1771.868432,200,2225.410665
-1776.767336,200,2237.344547
-1766.476607,200,2249.244698
-1759.965873,200,2261.109883
-1402.336392,200,2274.57243
-1437.806578,200,2286.823625
-1287.032159,200,2298.733883
-1319.474609,200,2310.643055
-1265.902824,200,2322.79716
-1272.461562,200,2334.84352
-1344.11963,200,2347.315342
-1340.852083,200,2360.500293
-1256.493156,200,2372.456713
-1256.240645,200,2384.298089
-1284.907674,200,2396.399539
-1491.856899,200,2408.450408
-1557.476929,200,2420.482466
-1296.624067,200,2433.752429
-1298.793115,200,2446.382401
-1327.195144,200,2458.481802
-1277.225604,200,2470.590234
-1333.393966,200,2482.67347
-1260.979136,200,2494.492821
-1373.522008,200,2506.216309
-1351.959258,200,2520.013418
-1280.3142,200,2532.550349
-1343.983664,200,2544.517095
-1269.100168,200,2556.702682
-1281.945633,200,2569.159863
-1245.28001,200,2581.74713
-1281.955236,200,2594.973417
-1286.349143,200,2607.97649
-1249.307759,200,2620.622548
-1345.078017,200,2633.456048
-1271.674575,200,2646.610103
-1259.512465,200,2659.614027
-1259.737871,200,2672.355608
-1244.800796,200,2686.844325
-1228.712253,200,2700.198571
-1246.471822,200,2713.09793
-1237.6541,200,2725.815111
-1215.991615,200,2738.605724
-1221.782733,200,2751.410419
-1262.508847,200,2764.304725
-1256.606743,200,2778.972825
-1252.18163,200,2791.607996
-1205.272664,200,2804.116635
-1349.488647,200,2816.708227
-1228.558836,200,2829.307106
-1188.178893,200,2841.905773
-1211.408876,200,2855.634666
-1207.534536,200,2869.144751
-1139.928197,200,2881.65782
-1202.937105,200,2894.168117
-1193.659994,200,2906.59402
-1063.625079,200,2918.994042
-2622.19893,200,2931.40823
-1179.367114,200,2945.632165
-2390.396833,200,2958.415637
-2527.898685,200,2970.854912
-1270.572539,200,2983.227103
-3629.82166,200,2995.626318
-2708.72224,200,3008.087233
-1072.602318,200,3021.170712
-1142.932144,200,3034.813137
-3670.209676,200,3047.297839
-2426.825032,200,3059.668339
-2878.026345,200,3072.172004
-2279.564439,200,3084.551718
-2702.475246,200,3096.914543
-1669.544933,200,3110.791379
-1166.420361,200,3123.725261
-1149.321527,200,3136.178469
-1153.39693,200,3148.835195
-1072.81637,200,3161.536306
-1077.505191,200,3174.248688
-1137.964453,200,3187.340201
-1064.089238,200,3201.749843
-1069.820383,200,3214.7337
-1144.760251,200,3227.434027
-1077.742193,200,3240.149733
-1116.881708,200,3252.97501
-1090.68652,200,3265.644321
-1151.154871,200,3279.082136
-1091.31685,200,3292.573709
-1085.377493,200,3305.219017
-1096.591003,200,3317.759016
-1153.552842,200,3330.197984
-1105.224426,200,3342.699932
-1151.743898,200,3355.134248
-1187.129186,200,3369.113562
-1257.889551,200,3382.083905
-1158.407691,200,3394.454772
-1144.909416,200,3406.868329
-1176.221759,200,3419.289885
-1179.648806,200,3431.711879
-1144.411924,200,3444.158048
-1155.287217,200,3458.351367
-1142.437568,200,3470.895957
-1120.637681,200,3483.258605
-1189.342234,200,3495.664343
-1170.367181,200,3508.060197
-1177.554254,200,3520.465097
-1107.605259,200,3534.045717
-1169.47953,200,3547.219273
-1195.007915,200,3559.571809
-1195.403248,200,3571.939989
-1108.229323,200,3584.293994
-1190.246055,200,3596.65318
-1143.38581,200,3609.235096
-1158.550848,200,3623.287009
-1181.095107,200,3636.023799
-1168.619087,200,3648.357869
-1161.55371,200,3660.837516
-1189.003759,200,3673.309005
-1182.479531,200,3685.689111
-1192.422312,200,3698.854476
-1205.312086,200,3712.619407
-1213.008313,200,3725.136751
-1203.97584,200,3737.514333
-1179.557822,200,3750.255649
-1187.030614,200,3762.965724
-1192.345199,200,3775.744727
-1210.20981,200,3789.993379
-1216.135057,200,3802.960716
-1216.956777,200,3815.347937
-1202.902962,200,3827.685613
-1212.055598,200,3840.065901
-1203.120018,200,3852.460823
-1222.685577,200,3864.799527
-1255.481427,200,3878.921573
-1239.860072,200,3891.527778
-1210.246847,200,3903.87061
-1213.830237,200,3916.338352
-1204.540396,200,3928.721323
-1245.640087,200,3941.032535
-1213.037392,200,3954.181688
-1195.208467,200,3967.811551
-1182.425209,200,3980.261659
-1215.665532,200,3992.56352
-1156.536381,200,4005.033657
-1175.316412,200,4017.334065
-1208.189802,200,4029.740498
-1170.553982,200,4043.636139
-1208.085235,200,4056.39957
-1211.386693,200,4068.802768
-1172.633632,200,4081.155662
-1177.381928,200,4093.598753
-1202.292788,200,4105.869227
-1220.680585,200,4118.228006
-1167.250743,200,4132.367753
-1181.736641,200,4144.89823
-1228.915099,200,4157.243838
-1200.714015,200,4169.595426
-1168.014258,200,4181.916817
-1174.117521,200,4194.274144
-1179.689449,200,4207.81502
-1161.191169,200,4221.04299
-1190.692552,200,4233.388052
-1169.62973,200,4245.218659
-1187.426128,200,4257.035297
-1190.893355,200,4268.92849
-1174.962821,200,4280.699015
-1173.048671,200,4294.103986
-1200.354687,200,4306.081379
-1165.612866,200,4318.028644
-1193.674035,200,4329.761127
-1201.451858,200,4342.028918
-1198.547074,200,4354.904485
-1181.020168,200,4367.655751
-1196.439872,200,4381.284786
-1191.242457,200,4394.058364
-1263.561448,200,4406.561172
-1190.789887,200,4418.684575
-1182.429929,200,4430.368558
-1185.680272,200,4442.050675
-1211.333925,200,4455.081079
-1195.877439,200,4467.284104
-1166.761318,200,4478.946124
-1159.048481,200,4490.621744
-1150.211582,200,4502.202327
-1148.115668,200,4513.918221
-1148.03326,200,4525.495774
-1100.615534,200,4538.731096
-1186.606353,200,4550.737287
-1163.263233,200,4562.390464
-1101.805213,200,4574.102688
-1078.233246,200,4585.6387
-1152.697731,200,4597.202198
-1196.168801,200,4609.674404
-1149.401131,200,4622.523525
-1203.441291,200,4634.308957
-1181.152906,200,4645.868411
-1131.219522,200,4657.440664
-1301.844968,200,4668.941661
-1166.527165,200,4680.567641
-997.005458,200,4693.727345
-1083.265885,200,4705.634567
-1184.510755,200,4717.250376
-1138.714517,200,4728.851971
-1125.501736,200,4740.402711
-1020.434238,200,4752.189322
-1173.507378,200,4763.856964
-1106.448416,200,4777.103559
-1137.228513,200,4788.87597
-1127.935365,200,4800.429868
-1004.511002,200,4812.114259
-1104.021958,200,4823.724706
-1091.610422,200,4835.283142
-1083.357593,200,4847.930727
-962.553302,200,4860.188184
-1043.83521,200,4871.918258
-1021.215649,200,4883.555645
-966.143083,200,4895.611325
-950.917837,200,4907.686299
-965.107893,200,4919.83446
-945.773555,200,4934.079316
-965.909482,200,4946.514545
-975.614929,200,4958.609356
-957.744368,200,4970.730803
-970.163891,200,4982.867507
-950.621955,200,4995.133047
-948.520144,200,5007.655011
-964.302113,200,5020.606007
-1373.789084,200,5032.370006
-1036.944632,200,5044.148484
-990.823225,200,5056.094184
-1057.616047,200,5067.817926
-1323.84067,200,5079.484241
-958.967898,200,5092.920127
-1298.712682,200,5105.598092
-1071.375214,200,5117.931135
-1011.95032,200,5130.201291
-936.22001,200,5142.177098
-1116.362474,200,5153.752004
-832.870243,200,5165.377647
-1494.414958,200,5178.598144
-1474.467477,200,5190.317047
-855.335205,200,5201.867954
-1262.199803,200,5213.509828
-822.931467,200,5225.399021
-2166.241586,200,5237.530376
-1444.559231,200,5250.459656
-1436.025746,200,5263.317698
-1261.404141,200,5275.326773
-893.376784,200,5287.314357
-878.167507,200,5299.254263
-1355.649043,200,5311.197979
-840.839016,200,5323.271276
-828.672806,200,5337.051328
-1149.174576,200,5349.393804
-1465.796544,200,5361.08255
-1154.931159,200,5372.874844
-854.470883,200,5384.572455
-1125.809431,200,5396.136562
-886.865395,200,5408.062025
-1124.354135,200,5421.906873
-1062.87264,200,5433.907707
-846.951937,200,5445.757912
-823.099815,200,5457.542682
-853.178628,200,5469.535366
-839.376599,200,5481.67279
-873.370482,200,5494.959237
-818.024484,200,5507.603737
-741.758284,200,5519.803992
-623.512771,200,5532.174504
-625.986652,200,5544.79938
-837.003869,200,5557.654282
-607.304297,200,5569.947791
-831.091675,200,5583.353374
-367.530424,200,5595.67735
-577.78273,200,5607.561901
-600.008194,200,5619.368399
-372.843296,200,5631.112426
-376.269112,200,5642.914769
-384.09788,200,5655.450749
-596.528229,200,5668.303757
-585.63845,200,5680.051024
-631.980811,200,5691.772452
-606.54129,200,5703.480478
-377.602435,200,5715.328368
-613.118554,200,5727.009757
-368.44313,200,5740.264229
-603.294335,200,5752.699671
-378.601838,200,5764.78069
-374.669394,200,5776.897834
-628.112359,200,5789.03267
-380.09325,200,5800.804098
-361.186863,200,5812.447361
-592.19702,200,5825.737755
-596.563383,200,5837.592188
-707.47112,200,5849.165385
-364.08005,200,5861.099235
-359.20631,200,5872.887811
-365.446483,200,5885.180256
-575.20826,200,5897.973353
-577.578866,200,5910.396349
-586.412819,200,5922.250983
-367.938464,200,5934.239049
-590.8316,200,5945.87831
-602.494862,200,5957.537211
-576.888349,200,5969.106885
-604.00788,200,5982.270122
-368.670128,200,5994.273619
-607.570499,200,6006.02475
-365.331311,200,6017.717866
-354.155507,200,6029.524575
-364.372256,200,6041.015964
-584.210724,200,6053.075979
-361.640003,200,6065.859897
-374.203933,200,6077.476542
-372.340645,200,6089.389153
-358.334702,200,6101.600074
-370.306017,200,6113.445289
-377.593544,200,6125.333259
-362.890249,200,6139.374403
-360.080449,200,6152.422909
-377.755508,200,6164.313218
-363.939192,200,6176.055264
-362.616688,200,6188.299155
-372.989954,200,6200.387975
-365.342265,200,6212.387025
-342.737361,200,6225.704506
-372.128883,200,6237.675529
-367.133422,200,6249.422108
-363.205807,200,6261.118471
-368.071545,200,6272.942636
-371.526076,200,6284.544652
-373.496635,200,6296.995516
-353.519404,200,6309.696311
-359.497139,200,6321.400997
-372.798165,200,6333.066261
-377.089307,200,6344.699944
-367.946872,200,6356.489697
-356.076143,200,6368.212008
-364.101682,200,6381.230451
-387.353521,200,6393.138737
-370.521285,200,6404.704367
-361.751857,200,6416.353124
-357.083569,200,6428.10758
-364.458163,200,6439.68792
-368.317974,200,6451.229809
-363.775677,200,6464.431684
-391.069019,200,6476.199589
-364.480647,200,6488.100088
-360.442141,200,6499.87416
-357.201564,200,6511.88571
-358.892617,200,6523.636408
-362.144838,200,6536.281434
-377.426747,200,6548.730066
-362.748963,200,6560.386259
-368.697512,200,6571.977245
-354.437229,200,6583.641528
-361.744643,200,6595.334283
-367.513012,200,6607.028816
-364.987877,200,6620.138049
-364.340907,200,6632.020189
-382.869238,200,6643.634305
-368.125219,200,6655.242336
-372.317937,200,6666.974696
-375.253881,200,6678.596989
-362.950526,200,6690.708166
-361.550545,200,6703.428227
-390.479996,200,6715.105711
-367.868016,200,6726.902525
-357.546592,200,6738.684811
-387.345429,200,6750.772615
-375.181604,200,6762.515578
-365.569021,200,6775.356939
-358.246721,200,6788.267179
-398.948094,200,6800.103367
-367.383915,200,6811.742009
-362.26313,200,6823.733805
-366.410975,200,6835.535451
-375.092852,200,6847.397856
-370.027994,200,6860.580171
-355.553423,200,6872.419876
-369.406323,200,6884.019823
-363.025166,200,6895.639018
-364.695886,200,6907.295669
-357.86688,200,6918.875773
-361.280704,200,6931.269893
-349.607794,200,6943.76817
-355.040631,200,6955.501184
-357.164975,200,6967.169057
-369.123876,200,6978.803061
-360.592259,200,6990.659556
-391.282098,200,7002.206795
-357.704673,200,7015.197717
-384.789588,200,7027.363912
-383.268733,200,7038.945941
-384.458882,200,7050.465205
-350.928038,200,7061.911735
-394.970793,200,7073.524367
-365.76003,200,7085.194637
-414.95201,200,7098.492808
-395.417866,200,7110.245149
-403.925861,200,7121.772983
-393.183933,200,7133.246965
-403.301505,200,7144.838007
-424.944207,200,7156.517147
-419.573278,200,7169.297527
-361.111497,200,7182.290415
-453.943738,200,7193.898458
-354.935973,200,7205.577404
-368.191458,200,7217.569025
-357.278953,200,7229.866856
-396.126765,200,7241.591053
-394.568151,200,7254.665439
-365.751562,200,7266.531157
-360.697805,200,7278.091372
-361.998299,200,7289.638185
-382.085039,200,7301.129957
-362.106164,200,7312.720711
-359.190076,200,7325.092192
-361.319686,200,7337.84585
-394.31074,200,7349.555652
-395.160434,200,7361.10809
-379.042149,200,7372.695378
-395.639867,200,7384.252575
-390.467276,200,7395.887191
-418.888632,200,7408.803583
-421.95814,200,7421.08379
-367.137929,200,7433.276318
-355.364486,200,7445.143717
-396.01106,200,7457.087752
-354.123124,200,7469.155338
-356.574499,200,7480.794309
-361.1104,200,7493.888764
-419.378002,200,7505.711192
-353.081618,200,7517.37477
-362.504727,200,7528.942185
-353.546911,200,7540.477794
-364.854163,200,7552.048919
-348.384519,200,7564.895406
-354.431862,200,7578.088838
-352.644119,200,7590.185184
-362.841482,200,7602.339045
-354.655348,200,7614.481579
-350.538726,200,7626.295187
-363.386401,200,7637.970669
-360.857126,200,7650.976395
-569.843894,200,7662.870396
-359.453012,200,7674.519478
-349.45434,200,7686.299157
-359.121493,200,7697.908312
-358.762407,200,7709.509279
-356.383469,200,7721.173424
-361.212794,200,7734.607314
-360.603446,200,7746.383346
-354.312276,200,7758.035746
-353.230249,200,7769.614832
-349.937587,200,7781.113676
-355.052066,200,7792.72749
-347.37126,200,7805.499006
-348.371007,200,7817.814664
-357.11613,200,7829.489972
-356.172278,200,7841.124962
-355.443987,200,7852.683901
-352.384578,200,7864.225691
-350.277454,200,7875.955395
-358.017124,200,7889.118005
-358.385718,200,7901.001017
-363.683291,200,7912.7273
-344.709202,200,7924.648178
-349.669042,200,7936.571105
-351.831751,200,7948.29263
-353.073397,200,7960.583236
-354.984766,200,7973.995902
-355.209994,200,7985.65337
-353.012494,200,7997.301648
-356.325063,200,8009.173681
-351.193556,200,8020.974427
-355.256804,200,8032.690881
-350.548036,200,8045.77167
-363.030183,200,8057.862855
-350.299695,200,8069.450438
-350.363111,200,8080.997361
-354.004682,200,8092.590173
-351.189976,200,8104.173181
-355.929182,200,8115.941616
-358.795203,200,8129.142188
-353.225957,200,8141.011805
-351.078357,200,8152.63596
-353.033512,200,8164.236959
-353.186627,200,8175.902316
-359.608193,200,8187.432513
-369.92252,200,8199.706053
-365.247775,200,8212.244894
-354.430696,200,8223.899479
-362.898342,200,8235.626193
-348.98083,200,8247.311782
-363.763119,200,8258.930813
-356.184024,200,8270.598011
-354.612709,200,8283.680363
-349.157791,200,8295.749208
-350.526297,200,8307.390588
-349.891724,200,8318.935152
-349.123418,200,8330.541438
-350.10909,200,8342.206536
-380.645726,200,8353.958365
-347.839213,200,8367.289218
-353.625499,200,8379.056377
-348.475549,200,8390.60298
-365.028069,200,8402.294612
-361.15089,200,8414.008008
-354.905007,200,8425.594666
-346.506001,200,8438.074251
-345.402844,200,8450.603426
-351.117994,200,8462.301707
-353.583217,200,8474.015535
-346.590707,200,8485.578512
-353.253275,200,8497.203666
-349.628466,200,8508.781143
-366.068355,200,8521.972123
-356.177368,200,8534.129452
-358.61402,200,8545.759611
-350.94826,200,8557.389047
-352.367736,200,8569.049421
-345.761737,200,8580.688191
-359.367181,200,8592.420367
-354.287021,200,8605.755955
-356.029298,200,8617.45121
-352.71341,200,8629.042889
-349.386603,200,8640.651512
-346.054644,200,8652.397952
-346.276028,200,8664.115035
-340.834026,200,8676.914323
-341.739281,200,8689.207566
-348.153793,200,8701.152416
-349.239655,200,8713.301079
-345.609704,200,8725.201379
-353.685458,200,8736.872003
-346.654952,200,8748.523447
-352.274894,200,8762.005789
-347.615657,200,8773.957862
-348.82716,200,8785.627182
-351.560701,200,8797.331679
-349.842103,200,8808.905873
-356.711256,200,8820.4963
-352.465109,200,8833.437044
-350.545528,200,8846.584046
-344.824705,200,8858.494285
-345.910817,200,8870.103576
-345.92803,200,8881.779534
-345.942265,200,8894.011739
-353.507119,200,8905.989828
-344.706391,200,8919.257871
-352.801707,200,8931.365714
-346.693071,200,8943.041363
-345.580858,200,8954.711548
-346.221364,200,8966.405443
-350.872866,200,8978.123993
-343.748333,200,8989.695254
-332.079864,200,9003.147042
-356.227658,200,9015.557474
-349.507649,200,9027.382214
-366.705492,200,9039.091028
-344.864839,200,9050.867754
-345.849687,200,9062.875857
-344.324899,200,9075.830297
-342.51741,200,9088.58583
-329.560303,200,9100.227612
-339.477848,200,9111.876909
-345.816269,200,9123.70071
-340.972957,200,9135.51604
-336.624954,200,9147.298155
-335.374128,200,9160.622076
-343.441547,200,9172.549525
-337.215509,200,9184.364862
-339.488363,200,9196.517011
