#{"t_start": 1727013217.601779, "env_id": "None"}
r,l,t
-121.098896,200,6947.612591
-246.808674,200,6961.444347
-247.928969,200,6975.317611
-248.387245,200,6989.221437
-123.796656,200,7004.855279
-246.34428,200,7019.072421
-272.049713,200,7032.947867
-343.703055,200,7046.914407
-231.49451,200,7060.836753
-271.835274,200,7074.747793
-355.580557,200,7089.770918
-240.887543,200,7104.641649
-212.036332,200,7118.798654
-242.689799,200,7132.791695
-358.96838,200,7146.807126
-340.160591,200,7160.836938
-247.892877,200,7174.750988
-343.957017,200,7190.437161
-331.789461,200,7204.763441
-244.850176,200,7218.739939
-345.666137,200,7232.793606
-248.069162,200,7246.748567
-3.735161,200,7260.687896
-274.578719,200,7275.556007
-216.346142,200,7290.622712
-348.857936,200,7304.640698
-236.390425,200,7318.645245
-239.758434,200,7332.550003
-217.16117,200,7346.61254
-240.157509,200,7360.522447
-242.795099,200,7376.140826
-215.083705,200,7390.507242
-4.852541,200,7404.58953
-241.616788,200,7418.532675
-245.348699,200,7432.506467
-236.394787,200,7446.477223
-223.408428,200,7460.560895
-241.015475,200,7476.50178
-369.511462,200,7490.674383
-329.670002,200,7504.63289
-240.404536,200,7518.683796
-336.508921,200,7532.724326
-248.162986,200,7546.737563
-214.388779,200,7562.192465
-244.09451,200,7576.769343
-241.585683,200,7590.898064
-301.938697,200,7604.86375
-2.78951,200,7618.879193
-3.129921,200,7632.818737
-217.881732,200,7646.889709
-4.963495,200,7662.800781
-242.605534,200,7677.069007
-215.152254,200,7691.051198
-307.148872,200,7705.118002
-244.099594,200,7719.123934
-302.556209,200,7733.040729
-243.297517,200,7748.119954
-114.586517,200,7762.997869
-244.640238,200,7777.100432
-247.961668,200,7791.058876
-360.7091,200,7805.008026
-243.443305,200,7818.899193
-243.509803,200,7832.997225
-122.996007,200,7848.745133
-213.301706,200,7863.019347
-328.308707,200,7876.955486
-216.243087,200,7891.001528
-221.337449,200,7904.982133
-239.590572,200,7918.956473
-148.796157,200,7933.782466
-239.919538,200,7948.967736
-244.210051,200,7963.015776
-232.147202,200,7976.95833
-246.695077,200,7990.925165
-344.152021,200,8004.883266
-231.352921,200,8019.021477
-244.321025,200,8034.675955
-232.241555,200,8049.049935
-227.007351,200,8063.04617
-244.947624,200,8077.09352
-212.781847,200,8091.062566
-240.00915,200,8105.016065
-148.290239,200,8119.711062
-214.852818,200,8135.073572
-214.546957,200,8149.118232
-220.462584,200,8163.086615
-243.532206,200,8177.094246
-240.004883,200,8191.103566
-349.204763,200,8205.084568
-244.164646,200,8220.73217
-210.446312,200,8235.123717
-208.452997,200,8249.210186
-217.69342,200,8263.20613
-243.426998,200,8277.13445
-217.828894,200,8291.01495
-270.96651,200,8305.477084
-312.527669,200,8320.908056
-208.204557,200,8335.083092
-271.987813,200,8349.013348
-235.31404,200,8363.175764
-218.018731,200,8377.200258
-4.208926,200,8391.166431
-217.27089,200,8406.63113
-119.996219,200,8421.077781
-217.554894,200,8435.130276
-5.643678,200,8449.180232
-245.406701,200,8463.137236
-336.274576,200,8477.31821
-272.69235,200,8491.347914
-242.720714,200,8507.261413
-2.813766,200,8521.501195
-243.76009,200,8535.461496
-218.789789,200,8549.518262
-247.991387,200,8563.554187
-249.715055,200,8577.548713
-345.25104,200,8592.762691
-210.453817,200,8607.694488
-115.102797,200,8621.713501
-301.387291,200,8635.759776
-342.007179,200,8649.770783
-352.261303,200,8663.718124
-217.690387,200,8677.677842
-242.545091,200,8693.285573
-3.685824,200,8707.402425
-243.719024,200,8721.157554
